JudgeName,FullAssignment,Assignment,Date,AssignmentType,StartDate,WorkType,Week,County,Circuit,Days
FLOYD H,13th Cir. CPNJ,13th Cir. CPNJ,2000-08-23,Single,2000-08-21,CPNJ,34-2000,13th Cir.,13,1.0
FLOYD H,13th Cir. CPNJ,13th Cir. CPNJ,2000-08-24,Single,2000-08-21,CPNJ,34-2000,13th Cir.,13,1.0
FLOYD H,13th Cir. CPNJ,13th Cir. CPNJ,2000-08-25,Single,2000-08-21,CPNJ,34-2000,13th Cir.,13,1.0
FLOYD S,15th Cir. CPNJ,15th Cir. CPNJ,2000-08-21,Single,2000-08-21,CPNJ,34-2000,15th Cir.,15,1.0
FLOYD S,15th Cir. CPNJ,15th Cir. CPNJ,2000-08-22,Single,2000-08-21,CPNJ,34-2000,15th Cir.,15,1.0
FLOYD S,15th Cir. CPNJ,15th Cir. CPNJ,2000-08-23,Single,2000-08-21,CPNJ,34-2000,15th Cir.,15,1.0
FLOYD S,15th Cir. CPNJ,15th Cir. CPNJ,2000-08-24,Single,2000-08-21,CPNJ,34-2000,15th Cir.,15,1.0
FLOYD S,15th Cir. CPNJ,15th Cir. CPNJ,2000-08-25,Single,2000-08-21,CPNJ,34-2000,15th Cir.,15,1.0
GOODE,Fairfield CP + Lexington CP CC 24,Lexington CP CC,2000-08-24,MultipleSD,2000-08-21,CP CC,34-2000,Lexington,11,1.0
GOODE,Fairfield CP + Lexington CP CC 24,Fairfield CP,2000-08-21,MultipleSD,2000-08-21,CP,34-2000,Fairfield,6,1.0
GOODE,Fairfield CP + Lexington CP CC 24,Fairfield CP,2000-08-22,MultipleSD,2000-08-21,CP,34-2000,Fairfield,6,1.0
GOODE,Fairfield CP + Lexington CP CC 24,Fairfield CP,2000-08-23,MultipleSD,2000-08-21,CP,34-2000,Fairfield,6,1.0
GOODE,Fairfield CP + Lexington CP CC 24,Fairfield CP,2000-08-25,MultipleSD,2000-08-21,CP,34-2000,Fairfield,6,1.0
GOODSTEIN,1st Cir. CPNJ/PCR + 2nd Cir. CPNJ CC 25,2nd Cir. CPNJ CC,2000-08-25,MultipleSD,2000-08-21,CPNJ CC,34-2000,2nd Cir.,2,1.0
GOODSTEIN,1st Cir. CPNJ/PCR + 2nd Cir. CPNJ CC 25,1st Cir. CPNJ/PCR,2000-08-21,MultipleSD,2000-08-21,CPNJ/PCR,34-2000,1st Cir.,1,1.0
GOODSTEIN,1st Cir. CPNJ/PCR + 2nd Cir. CPNJ CC 25,1st Cir. CPNJ/PCR,2000-08-22,MultipleSD,2000-08-21,CPNJ/PCR,34-2000,1st Cir.,1,1.0
GOODSTEIN,1st Cir. CPNJ/PCR + 2nd Cir. CPNJ CC 25,1st Cir. CPNJ/PCR,2000-08-23,MultipleSD,2000-08-21,CPNJ/PCR,34-2000,1st Cir.,1,1.0
GOODSTEIN,1st Cir. CPNJ/PCR + 2nd Cir. CPNJ CC 25,1st Cir. CPNJ/PCR,2000-08-24,MultipleSD,2000-08-21,CPNJ/PCR,34-2000,1st Cir.,1,1.0
GREGORY,Beaufort GS,Beaufort GS,2000-08-21,Single,2000-08-21,GS,34-2000,Beaufort,14,1.0
GREGORY,Beaufort GS,Beaufort GS,2000-08-22,Single,2000-08-21,GS,34-2000,Beaufort,14,1.0
GREGORY,Beaufort GS,Beaufort GS,2000-08-23,Single,2000-08-21,GS,34-2000,Beaufort,14,1.0
GREGORY,Beaufort GS,Beaufort GS,2000-08-24,Single,2000-08-21,GS,34-2000,Beaufort,14,1.0
GREGORY,Beaufort GS,Beaufort GS,2000-08-25,Single,2000-08-21,GS,34-2000,Beaufort,14,1.0
HALL,Anderson GS 23,Anderson GS,2000-08-23,SingleWD,2000-08-21,GS,34-2000,Anderson,10,1.0
HALL,Anderson GS 23,na,2000-08-21,SingleWD,2000-08-21,na,34-2000,na,na,1.0
HALL,Anderson GS 23,na,2000-08-22,SingleWD,2000-08-21,na,34-2000,na,na,1.0
HALL,Anderson GS 23,na,2000-08-24,SingleWD,2000-08-21,na,34-2000,na,na,1.0
HALL,Anderson GS 23,na,2000-08-25,SingleWD,2000-08-21,na,34-2000,na,na,1.0
HARWELL,Florence GS,Florence GS,2000-08-21,Single,2000-08-21,GS,34-2000,Florence,12,1.0
HARWELL,Florence GS,Florence GS,2000-08-22,Single,2000-08-21,GS,34-2000,Florence,12,1.0
HARWELL,Florence GS,Florence GS,2000-08-23,Single,2000-08-21,GS,34-2000,Florence,12,1.0
HARWELL,Florence GS,Florence GS,2000-08-24,Single,2000-08-21,GS,34-2000,Florence,12,1.0
HARWELL,Florence GS,Florence GS,2000-08-25,Single,2000-08-21,GS,34-2000,Florence,12,1.0
HAYES,York GS,York GS,2000-08-21,Single,2000-08-21,GS,34-2000,York,16,1.0
HAYES,York GS,York GS,2000-08-22,Single,2000-08-21,GS,34-2000,York,16,1.0
HAYES,York GS,York GS,2000-08-23,Single,2000-08-21,GS,34-2000,York,16,1.0
HAYES,York GS,York GS,2000-08-24,Single,2000-08-21,GS,34-2000,York,16,1.0
HAYES,York GS,York GS,2000-08-25,Single,2000-08-21,GS,34-2000,York,16,1.0
JOHNSON,Newberry GS,Newberry GS,2000-08-21,Single,2000-08-21,GS,34-2000,Newberry,8,1.0
JOHNSON,Newberry GS,Newberry GS,2000-08-22,Single,2000-08-21,GS,34-2000,Newberry,8,1.0
JOHNSON,Newberry GS,Newberry GS,2000-08-23,Single,2000-08-21,GS,34-2000,Newberry,8,1.0
JOHNSON,Newberry GS,Newberry GS,2000-08-24,Single,2000-08-21,GS,34-2000,Newberry,8,1.0
JOHNSON,Newberry GS,Newberry GS,2000-08-25,Single,2000-08-21,GS,34-2000,Newberry,8,1.0
KEESLEY,Lexington GS,Lexington GS,2000-08-21,Single,2000-08-21,GS,34-2000,Lexington,11,1.0
KEESLEY,Lexington GS,Lexington GS,2000-08-22,Single,2000-08-21,GS,34-2000,Lexington,11,1.0
KEESLEY,Lexington GS,Lexington GS,2000-08-23,Single,2000-08-21,GS,34-2000,Lexington,11,1.0
KEESLEY,Lexington GS,Lexington GS,2000-08-24,Single,2000-08-21,GS,34-2000,Lexington,11,1.0
KEESLEY,Lexington GS,Lexington GS,2000-08-25,Single,2000-08-21,GS,34-2000,Lexington,11,1.0
KINARD,Kershaw CP,Kershaw CP,2000-08-21,Single,2000-08-21,CP,34-2000,Kershaw,5,1.0
KINARD,Kershaw CP,Kershaw CP,2000-08-22,Single,2000-08-21,CP,34-2000,Kershaw,5,1.0
KINARD,Kershaw CP,Kershaw CP,2000-08-23,Single,2000-08-21,CP,34-2000,Kershaw,5,1.0
KINARD,Kershaw CP,Kershaw CP,2000-08-24,Single,2000-08-21,CP,34-2000,Kershaw,5,1.0
KINARD,Kershaw CP,Kershaw CP,2000-08-25,Single,2000-08-21,CP,34-2000,Kershaw,5,1.0
KING,Lee GS,Lee GS,2000-08-21,Single,2000-08-21,GS,34-2000,Lee,3,1.0
KING,Lee GS,Lee GS,2000-08-22,Single,2000-08-21,GS,34-2000,Lee,3,1.0
KING,Lee GS,Lee GS,2000-08-23,Single,2000-08-21,GS,34-2000,Lee,3,1.0
KING,Lee GS,Lee GS,2000-08-24,Single,2000-08-21,GS,34-2000,Lee,3,1.0
KING,Lee GS,Lee GS,2000-08-25,Single,2000-08-21,GS,34-2000,Lee,3,1.0
KITTREDGE,Greenville GS CP CC,Greenville GS CP CC,2000-08-21,Single,2000-08-21,GS CP CC,34-2000,Greenville,13,1.0
KITTREDGE,Greenville GS CP CC,Greenville GS CP CC,2000-08-22,Single,2000-08-21,GS CP CC,34-2000,Greenville,13,1.0
KITTREDGE,Greenville GS CP CC,Greenville GS CP CC,2000-08-23,Single,2000-08-21,GS CP CC,34-2000,Greenville,13,1.0
KITTREDGE,Greenville GS CP CC,Greenville GS CP CC,2000-08-24,Single,2000-08-21,GS CP CC,34-2000,Greenville,13,1.0
KITTREDGE,Greenville GS CP CC,Greenville GS CP CC,2000-08-25,Single,2000-08-21,GS CP CC,34-2000,Greenville,13,1.0
LEE,Richland CP,Richland CP,2000-08-21,Single,2000-08-21,CP,34-2000,Richland,5,1.0
LEE,Richland CP,Richland CP,2000-08-22,Single,2000-08-21,CP,34-2000,Richland,5,1.0
LEE,Richland CP,Richland CP,2000-08-23,Single,2000-08-21,CP,34-2000,Richland,5,1.0
LEE,Richland CP,Richland CP,2000-08-24,Single,2000-08-21,CP,34-2000,Richland,5,1.0
LEE,Richland CP,Richland CP,2000-08-25,Single,2000-08-21,CP,34-2000,Richland,5,1.0
LOCKEMY,Colleton GS,Colleton GS,2000-08-21,Single,2000-08-21,GS,34-2000,Colleton,14,1.0
LOCKEMY,Colleton GS,Colleton GS,2000-08-22,Single,2000-08-21,GS,34-2000,Colleton,14,1.0
LOCKEMY,Colleton GS,Colleton GS,2000-08-23,Single,2000-08-21,GS,34-2000,Colleton,14,1.0
LOCKEMY,Colleton GS,Colleton GS,2000-08-24,Single,2000-08-21,GS,34-2000,Colleton,14,1.0
LOCKEMY,Colleton GS,Colleton GS,2000-08-25,Single,2000-08-21,GS,34-2000,Colleton,14,1.0
MACAULAY,Lexington CP,Lexington CP,2000-08-21,Single,2000-08-21,CP,34-2000,Lexington,11,1.0
MACAULAY,Lexington CP,Lexington CP,2000-08-22,Single,2000-08-21,CP,34-2000,Lexington,11,1.0
MACAULAY,Lexington CP,Lexington CP,2000-08-23,Single,2000-08-21,CP,34-2000,Lexington,11,1.0
MACAULAY,Lexington CP,Lexington CP,2000-08-24,Single,2000-08-21,CP,34-2000,Lexington,11,1.0
MACAULAY,Lexington CP,Lexington CP,2000-08-25,Single,2000-08-21,CP,34-2000,Lexington,11,1.0
MANNING,5th Cir. CPNJ,5th Cir. CPNJ,2000-08-21,Single,2000-08-21,CPNJ,34-2000,5th Cir.,5,1.0
MANNING,5th Cir. CPNJ,5th Cir. CPNJ,2000-08-22,Single,2000-08-21,CPNJ,34-2000,5th Cir.,5,1.0
MANNING,5th Cir. CPNJ,5th Cir. CPNJ,2000-08-23,Single,2000-08-21,CPNJ,34-2000,5th Cir.,5,1.0
MANNING,5th Cir. CPNJ,5th Cir. CPNJ,2000-08-24,Single,2000-08-21,CPNJ,34-2000,5th Cir.,5,1.0
MANNING,5th Cir. CPNJ,5th Cir. CPNJ,2000-08-25,Single,2000-08-21,CPNJ,34-2000,5th Cir.,5,1.0
MARTIN,X,X,2000-08-21,Single,2000-08-21,X,34-2000,X,na,1.0
MARTIN,X,X,2000-08-22,Single,2000-08-21,X,34-2000,X,na,1.0
MARTIN,X,X,2000-08-23,Single,2000-08-21,X,34-2000,X,na,1.0
MARTIN,X,X,2000-08-24,Single,2000-08-21,X,34-2000,X,na,1.0
MARTIN,X,X,2000-08-25,Single,2000-08-21,X,34-2000,X,na,1.0
MCKELLAR,14th Cir. CPNJ,14th Cir. CPNJ,2000-08-21,Single,2000-08-21,CPNJ,34-2000,14th Cir.,14,1.0
MCKELLAR,14th Cir. CPNJ,14th Cir. CPNJ,2000-08-22,Single,2000-08-21,CPNJ,34-2000,14th Cir.,14,1.0
MCKELLAR,14th Cir. CPNJ,14th Cir. CPNJ,2000-08-23,Single,2000-08-21,CPNJ,34-2000,14th Cir.,14,1.0
MCKELLAR,14th Cir. CPNJ,14th Cir. CPNJ,2000-08-24,Single,2000-08-21,CPNJ,34-2000,14th Cir.,14,1.0
MCKELLAR,14th Cir. CPNJ,14th Cir. CPNJ,2000-08-25,Single,2000-08-21,CPNJ,34-2000,14th Cir.,14,1.0
MILLING,"X 23,24,25 + 3rd Cir. CPNJ 21,22",X,2000-08-23,MultipleAD,2000-08-21,X,34-2000,X,na,1.0
MILLING,"X 23,24,25 + 3rd Cir. CPNJ 21,22",X,2000-08-24,MultipleAD,2000-08-21,X,34-2000,X,na,1.0
MILLING,"X 23,24,25 + 3rd Cir. CPNJ 21,22",X,2000-08-25,MultipleAD,2000-08-21,X,34-2000,X,na,1.0
MILLING,"X 23,24,25 + 3rd Cir. CPNJ 21,22",3rd Cir. CPNJ,2000-08-21,MultipleAD,2000-08-21,CPNJ,34-2000,3rd Cir.,3,1.0
MILLING,"X 23,24,25 + 3rd Cir. CPNJ 21,22",3rd Cir. CPNJ,2000-08-22,MultipleAD,2000-08-21,CPNJ,34-2000,3rd Cir.,3,1.0
NICHOLSON,Oconee CP,Oconee CP,2000-08-21,Single,2000-08-21,CP,34-2000,Oconee,10,1.0
NICHOLSON,Oconee CP,Oconee CP,2000-08-22,Single,2000-08-21,CP,34-2000,Oconee,10,1.0
NICHOLSON,Oconee CP,Oconee CP,2000-08-23,Single,2000-08-21,CP,34-2000,Oconee,10,1.0
NICHOLSON,Oconee CP,Oconee CP,2000-08-24,Single,2000-08-21,CP,34-2000,Oconee,10,1.0
NICHOLSON,Oconee CP,Oconee CP,2000-08-25,Single,2000-08-21,CP,34-2000,Oconee,10,1.0
PATTERSON,"Greenville CP 21,22,23,24 + X 25",Greenville CP,2000-08-21,MultipleAD,2000-08-21,CP,34-2000,Greenville,13,1.0
PATTERSON,"Greenville CP 21,22,23,24 + X 25",Greenville CP,2000-08-22,MultipleAD,2000-08-21,CP,34-2000,Greenville,13,1.0
PATTERSON,"Greenville CP 21,22,23,24 + X 25",Greenville CP,2000-08-23,MultipleAD,2000-08-21,CP,34-2000,Greenville,13,1.0
PATTERSON,"Greenville CP 21,22,23,24 + X 25",Greenville CP,2000-08-24,MultipleAD,2000-08-21,CP,34-2000,Greenville,13,1.0
PATTERSON,"Greenville CP 21,22,23,24 + X 25",X,2000-08-25,MultipleAD,2000-08-21,X,34-2000,X,na,1.0
PIEPER,Charleston CP,Charleston CP,2000-08-21,Single,2000-08-21,CP,34-2000,Charleston,9,1.0
PIEPER,Charleston CP,Charleston CP,2000-08-22,Single,2000-08-21,CP,34-2000,Charleston,9,1.0
PIEPER,Charleston CP,Charleston CP,2000-08-23,Single,2000-08-21,CP,34-2000,Charleston,9,1.0
PIEPER,Charleston CP,Charleston CP,2000-08-24,Single,2000-08-21,CP,34-2000,Charleston,9,1.0
PIEPER,Charleston CP,Charleston CP,2000-08-25,Single,2000-08-21,CP,34-2000,Charleston,9,1.0
RAWL,Charleston CP,Charleston CP,2000-08-21,Single,2000-08-21,CP,34-2000,Charleston,9,1.0
RAWL,Charleston CP,Charleston CP,2000-08-22,Single,2000-08-21,CP,34-2000,Charleston,9,1.0
RAWL,Charleston CP,Charleston CP,2000-08-23,Single,2000-08-21,CP,34-2000,Charleston,9,1.0
RAWL,Charleston CP,Charleston CP,2000-08-24,Single,2000-08-21,CP,34-2000,Charleston,9,1.0
RAWL,Charleston CP,Charleston CP,2000-08-25,Single,2000-08-21,CP,34-2000,Charleston,9,1.0
SAUNDERS,Abbeville GS,Abbeville GS,2000-08-21,Single,2000-08-21,GS,34-2000,Abbeville,8,1.0
SAUNDERS,Abbeville GS,Abbeville GS,2000-08-22,Single,2000-08-21,GS,34-2000,Abbeville,8,1.0
SAUNDERS,Abbeville GS,Abbeville GS,2000-08-23,Single,2000-08-21,GS,34-2000,Abbeville,8,1.0
SAUNDERS,Abbeville GS,Abbeville GS,2000-08-24,Single,2000-08-21,GS,34-2000,Abbeville,8,1.0
SAUNDERS,Abbeville GS,Abbeville GS,2000-08-25,Single,2000-08-21,GS,34-2000,Abbeville,8,1.0
SHORT,Lancaster GS,Lancaster GS,2000-08-21,Single,2000-08-21,GS,34-2000,Lancaster,6,1.0
SHORT,Lancaster GS,Lancaster GS,2000-08-22,Single,2000-08-21,GS,34-2000,Lancaster,6,1.0
SHORT,Lancaster GS,Lancaster GS,2000-08-23,Single,2000-08-21,GS,34-2000,Lancaster,6,1.0
SHORT,Lancaster GS,Lancaster GS,2000-08-24,Single,2000-08-21,GS,34-2000,Lancaster,6,1.0
SHORT,Lancaster GS,Lancaster GS,2000-08-25,Single,2000-08-21,GS,34-2000,Lancaster,6,1.0
THOMAS,Horry CP,Horry CP,2000-08-21,Single,2000-08-21,CP,34-2000,Horry,15,1.0
THOMAS,Horry CP,Horry CP,2000-08-22,Single,2000-08-21,CP,34-2000,Horry,15,1.0
THOMAS,Horry CP,Horry CP,2000-08-23,Single,2000-08-21,CP,34-2000,Horry,15,1.0
THOMAS,Horry CP,Horry CP,2000-08-24,Single,2000-08-21,CP,34-2000,Horry,15,1.0
THOMAS,Horry CP,Horry CP,2000-08-25,Single,2000-08-21,CP,34-2000,Horry,15,1.0
WATSON,York CP,York CP,2000-08-21,Single,2000-08-21,CP,34-2000,York,16,1.0
WATSON,York CP,York CP,2000-08-22,Single,2000-08-21,CP,34-2000,York,16,1.0
WATSON,York CP,York CP,2000-08-23,Single,2000-08-21,CP,34-2000,York,16,1.0
WATSON,York CP,York CP,2000-08-24,Single,2000-08-21,CP,34-2000,York,16,1.0
WATSON,York CP,York CP,2000-08-25,Single,2000-08-21,CP,34-2000,York,16,1.0
WESTBROOK,Edgefield GS,Edgefield GS,2000-08-21,Single,2000-08-21,GS,34-2000,Edgefield,11,1.0
WESTBROOK,Edgefield GS,Edgefield GS,2000-08-22,Single,2000-08-21,GS,34-2000,Edgefield,11,1.0
WESTBROOK,Edgefield GS,Edgefield GS,2000-08-23,Single,2000-08-21,GS,34-2000,Edgefield,11,1.0
WESTBROOK,Edgefield GS,Edgefield GS,2000-08-24,Single,2000-08-21,GS,34-2000,Edgefield,11,1.0
WESTBROOK,Edgefield GS,Edgefield GS,2000-08-25,Single,2000-08-21,GS,34-2000,Edgefield,11,1.0
WILLIAMS,Richland GS,Richland GS,2000-08-21,Single,2000-08-21,GS,34-2000,Richland,5,1.0
WILLIAMS,Richland GS,Richland GS,2000-08-22,Single,2000-08-21,GS,34-2000,Richland,5,1.0
WILLIAMS,Richland GS,Richland GS,2000-08-23,Single,2000-08-21,GS,34-2000,Richland,5,1.0
WILLIAMS,Richland GS,Richland GS,2000-08-24,Single,2000-08-21,GS,34-2000,Richland,5,1.0
WILLIAMS,Richland GS,Richland GS,2000-08-25,Single,2000-08-21,GS,34-2000,Richland,5,1.0
BROWN,Orangeburg GS,Orangeburg GS,2000-08-21,Single,2000-08-21,GS,34-2000,Orangeburg,1,1.0
BROWN,Orangeburg GS,Orangeburg GS,2000-08-22,Single,2000-08-21,GS,34-2000,Orangeburg,1,1.0
BROWN,Orangeburg GS,Orangeburg GS,2000-08-23,Single,2000-08-21,GS,34-2000,Orangeburg,1,1.0
BROWN,Orangeburg GS,Orangeburg GS,2000-08-24,Single,2000-08-21,GS,34-2000,Orangeburg,1,1.0
BROWN,Orangeburg GS,Orangeburg GS,2000-08-25,Single,2000-08-21,GS,34-2000,Orangeburg,1,1.0
COTTINGHAM,Marion GS,Marion GS,2000-08-21,Single,2000-08-21,GS,34-2000,Marion,12,1.0
COTTINGHAM,Marion GS,Marion GS,2000-08-22,Single,2000-08-21,GS,34-2000,Marion,12,1.0
COTTINGHAM,Marion GS,Marion GS,2000-08-23,Single,2000-08-21,GS,34-2000,Marion,12,1.0
COTTINGHAM,Marion GS,Marion GS,2000-08-24,Single,2000-08-21,GS,34-2000,Marion,12,1.0
COTTINGHAM,Marion GS,Marion GS,2000-08-25,Single,2000-08-21,GS,34-2000,Marion,12,1.0
HUGHSTON,Greenville GS,Greenville GS,2000-08-21,Single,2000-08-21,GS,34-2000,Greenville,13,1.0
HUGHSTON,Greenville GS,Greenville GS,2000-08-22,Single,2000-08-21,GS,34-2000,Greenville,13,1.0
HUGHSTON,Greenville GS,Greenville GS,2000-08-23,Single,2000-08-21,GS,34-2000,Greenville,13,1.0
HUGHSTON,Greenville GS,Greenville GS,2000-08-24,Single,2000-08-21,GS,34-2000,Greenville,13,1.0
HUGHSTON,Greenville GS,Greenville GS,2000-08-25,Single,2000-08-21,GS,34-2000,Greenville,13,1.0
SMOAK,9th Cir. CPNJ,9th Cir. CPNJ,2000-08-21,Single,2000-08-21,CPNJ,34-2000,9th Cir.,9,1.0
SMOAK,9th Cir. CPNJ,9th Cir. CPNJ,2000-08-22,Single,2000-08-21,CPNJ,34-2000,9th Cir.,9,1.0
SMOAK,9th Cir. CPNJ,9th Cir. CPNJ,2000-08-23,Single,2000-08-21,CPNJ,34-2000,9th Cir.,9,1.0
SMOAK,9th Cir. CPNJ,9th Cir. CPNJ,2000-08-24,Single,2000-08-21,CPNJ,34-2000,9th Cir.,9,1.0
SMOAK,9th Cir. CPNJ,9th Cir. CPNJ,2000-08-25,Single,2000-08-21,CPNJ,34-2000,9th Cir.,9,1.0
COOPER GT,Greenville GS,Greenville GS,2000-08-21,Single,2000-08-21,GS,34-2000,Greenville,13,1.0
COOPER GT,Greenville GS,Greenville GS,2000-08-22,Single,2000-08-21,GS,34-2000,Greenville,13,1.0
COOPER GT,Greenville GS,Greenville GS,2000-08-23,Single,2000-08-21,GS,34-2000,Greenville,13,1.0
COOPER GT,Greenville GS,Greenville GS,2000-08-24,Single,2000-08-21,GS,34-2000,Greenville,13,1.0
COOPER GT,Greenville GS,Greenville GS,2000-08-25,Single,2000-08-21,GS,34-2000,Greenville,13,1.0
NEWMAN,Berkeley GS,Berkeley GS,2000-08-21,Single,2000-08-21,GS,34-2000,Berkeley,9,1.0
NEWMAN,Berkeley GS,Berkeley GS,2000-08-22,Single,2000-08-21,GS,34-2000,Berkeley,9,1.0
NEWMAN,Berkeley GS,Berkeley GS,2000-08-23,Single,2000-08-21,GS,34-2000,Berkeley,9,1.0
NEWMAN,Berkeley GS,Berkeley GS,2000-08-24,Single,2000-08-21,GS,34-2000,Berkeley,9,1.0
NEWMAN,Berkeley GS,Berkeley GS,2000-08-25,Single,2000-08-21,GS,34-2000,Berkeley,9,1.0
ALFORD,X,X,2000-08-28,Single,2000-08-28,X,35-2000,X,na,1.0
ALFORD,X,X,2000-08-29,Single,2000-08-28,X,35-2000,X,na,1.0
ALFORD,X,X,2000-08-30,Single,2000-08-28,X,35-2000,X,na,1.0
ALFORD,X,X,2000-08-31,Single,2000-08-28,X,35-2000,X,na,1.0
ALFORD,X,X,2000-09-01,Single,2000-08-28,X,35-2000,X,na,1.0
BARBER,Richland CP,Richland CP,2000-08-28,Single,2000-08-28,CP,35-2000,Richland,5,1.0
BARBER,Richland CP,Richland CP,2000-08-29,Single,2000-08-28,CP,35-2000,Richland,5,1.0
BARBER,Richland CP,Richland CP,2000-08-30,Single,2000-08-28,CP,35-2000,Richland,5,1.0
BARBER,Richland CP,Richland CP,2000-08-31,Single,2000-08-28,CP,35-2000,Richland,5,1.0
BARBER,Richland CP,Richland CP,2000-09-01,Single,2000-08-28,CP,35-2000,Richland,5,1.0
BAXLEY,Charleston CP,Charleston CP,2000-08-28,Single,2000-08-28,CP,35-2000,Charleston,9,1.0
BAXLEY,Charleston CP,Charleston CP,2000-08-29,Single,2000-08-28,CP,35-2000,Charleston,9,1.0
BAXLEY,Charleston CP,Charleston CP,2000-08-30,Single,2000-08-28,CP,35-2000,Charleston,9,1.0
BAXLEY,Charleston CP,Charleston CP,2000-08-31,Single,2000-08-28,CP,35-2000,Charleston,9,1.0
BAXLEY,Charleston CP,Charleston CP,2000-09-01,Single,2000-08-28,CP,35-2000,Charleston,9,1.0
BEATTY,Spartanburg GS(SGJ),Spartanburg GS(SGJ),2000-08-28,Single,2000-08-28,GS(SGJ),35-2000,Spartanburg,7,1.0
BEATTY,Spartanburg GS(SGJ),Spartanburg GS(SGJ),2000-08-29,Single,2000-08-28,GS(SGJ),35-2000,Spartanburg,7,1.0
BEATTY,Spartanburg GS(SGJ),Spartanburg GS(SGJ),2000-08-30,Single,2000-08-28,GS(SGJ),35-2000,Spartanburg,7,1.0
BEATTY,Spartanburg GS(SGJ),Spartanburg GS(SGJ),2000-08-31,Single,2000-08-28,GS(SGJ),35-2000,Spartanburg,7,1.0
BEATTY,Spartanburg GS(SGJ),Spartanburg GS(SGJ),2000-09-01,Single,2000-08-28,GS(SGJ),35-2000,Spartanburg,7,1.0
BREEDEN,Horry CP,Horry CP,2000-08-28,Single,2000-08-28,CP,35-2000,Horry,15,1.0
BREEDEN,Horry CP,Horry CP,2000-08-29,Single,2000-08-28,CP,35-2000,Horry,15,1.0
BREEDEN,Horry CP,Horry CP,2000-08-30,Single,2000-08-28,CP,35-2000,Horry,15,1.0
BREEDEN,Horry CP,Horry CP,2000-08-31,Single,2000-08-28,CP,35-2000,Horry,15,1.0
BREEDEN,Horry CP,Horry CP,2000-09-01,Single,2000-08-28,CP,35-2000,Horry,15,1.0
BROGDON,Marion GS,Marion GS,2000-08-28,Single,2000-08-28,GS,35-2000,Marion,12,1.0
BROGDON,Marion GS,Marion GS,2000-08-29,Single,2000-08-28,GS,35-2000,Marion,12,1.0
BROGDON,Marion GS,Marion GS,2000-08-30,Single,2000-08-28,GS,35-2000,Marion,12,1.0
BROGDON,Marion GS,Marion GS,2000-08-31,Single,2000-08-28,GS,35-2000,Marion,12,1.0
BROGDON,Marion GS,Marion GS,2000-09-01,Single,2000-08-28,GS,35-2000,Marion,12,1.0
BUCKNER,Richland GS,Richland GS,2000-08-28,Single,2000-08-28,GS,35-2000,Richland,5,1.0
BUCKNER,Richland GS,Richland GS,2000-08-29,Single,2000-08-28,GS,35-2000,Richland,5,1.0
BUCKNER,Richland GS,Richland GS,2000-08-30,Single,2000-08-28,GS,35-2000,Richland,5,1.0
BUCKNER,Richland GS,Richland GS,2000-08-31,Single,2000-08-28,GS,35-2000,Richland,5,1.0
BUCKNER,Richland GS,Richland GS,2000-09-01,Single,2000-08-28,GS,35-2000,Richland,5,1.0
BURCH,Dillon GS,Dillon GS,2000-08-28,Single,2000-08-28,GS,35-2000,Dillon,4,1.0
BURCH,Dillon GS,Dillon GS,2000-08-29,Single,2000-08-28,GS,35-2000,Dillon,4,1.0
BURCH,Dillon GS,Dillon GS,2000-08-30,Single,2000-08-28,GS,35-2000,Dillon,4,1.0
BURCH,Dillon GS,Dillon GS,2000-08-31,Single,2000-08-28,GS,35-2000,Dillon,4,1.0
BURCH,Dillon GS,Dillon GS,2000-09-01,Single,2000-08-28,GS,35-2000,Dillon,4,1.0
CLARY,X,X,2000-08-28,Single,2000-08-28,X,35-2000,X,na,1.0
CLARY,X,X,2000-08-29,Single,2000-08-28,X,35-2000,X,na,1.0
CLARY,X,X,2000-08-30,Single,2000-08-28,X,35-2000,X,na,1.0
CLARY,X,X,2000-08-31,Single,2000-08-28,X,35-2000,X,na,1.0
CLARY,X,X,2000-09-01,Single,2000-08-28,X,35-2000,X,na,1.0
COLE,Florence CP,Florence CP,2000-08-28,Single,2000-08-28,CP,35-2000,Florence,12,1.0
COLE,Florence CP,Florence CP,2000-08-29,Single,2000-08-28,CP,35-2000,Florence,12,1.0
COLE,Florence CP,Florence CP,2000-08-30,Single,2000-08-28,CP,35-2000,Florence,12,1.0
COLE,Florence CP,Florence CP,2000-08-31,Single,2000-08-28,CP,35-2000,Florence,12,1.0
COLE,Florence CP,Florence CP,2000-09-01,Single,2000-08-28,CP,35-2000,Florence,12,1.0
COOPER TW,Williamsburg GS + Orangeburg GS CC 1,Orangeburg GS CC,2000-09-01,MultipleSD,2000-08-28,GS CC,35-2000,Orangeburg,1,1.0
COOPER TW,Williamsburg GS + Orangeburg GS CC 1,Williamsburg GS,2000-08-28,MultipleSD,2000-08-28,GS,35-2000,Williamsburg,3,1.0
COOPER TW,Williamsburg GS + Orangeburg GS CC 1,Williamsburg GS,2000-08-29,MultipleSD,2000-08-28,GS,35-2000,Williamsburg,3,1.0
COOPER TW,Williamsburg GS + Orangeburg GS CC 1,Williamsburg GS,2000-08-30,MultipleSD,2000-08-28,GS,35-2000,Williamsburg,3,1.0
COOPER TW,Williamsburg GS + Orangeburg GS CC 1,Williamsburg GS,2000-08-31,MultipleSD,2000-08-28,GS,35-2000,Williamsburg,3,1.0
